employee_id,name,department,role,hire_date,manager_id,termination_date,status,previous_role,role_changed_on
E0946,Firdaus Lim,Sales,Sales Executive,2016-07-15,E0992,,Active,,
E0947,Aisyah Fernandez,Sales,Sales Executive,2012-10-14,E1033,,Active,,
E0948,Kavitha binti Yusof,Sales,Sales Executive,2014-11-08,E0976,,Active,,
E0949,Wei Ling Chong,Sales,Sales Executive,2022-04-16,E0955,,Active,,
E0950,Hafiz Kumar,Sales,Sales Executive,2012-05-12,E1027,2024-02-01,Terminated,,
E0951,Farah binti Ismail,Sales,Sales Executive,2024-06-13,E0984,,Active,,
E0952,Kai Xin binti Omar,Sales,Sales Executive,2024-01-06,E0972,2025-05-30,Terminated,,
E0953,Deepa Fernandez,Sales,Sales Executive,2012-06-01,E0987,,Active,,
E0954,Farah bin Rahman,Sales,Sales Executive,2016-02-18,E1085,,Active,,
E0955,Mei Yee bin Rahman,Sales,Sales Executive,2013-08-15,E1069,,Active,,
E0956,Ahmad Fernandez,Sales,Sales Executive,2015-02-10,E1104,,Active,,
E0957,Hakim Wong,Sales,Sales Executive,2026-01-04,E1032,,Active,,
E0958,Priya Lee,Sales,Sales Executive,2025-04-05,E1057,,Active,,
E0959,Nadia Chong,Sales,Sales Executive,2024-11-21,E1052,2025-10-24,Terminated,,
E0960,Mei Yee Fernandez,Sales,Sales Executive,2022-03-26,E1093,2025-09-13,Terminated,,
E0961,Zahra binti Omar,Sales,Sales Executive,2023-09-15,E1097,,Active,,
E0962,Amirul Wong,Sales,Sales Executive,2013-05-04,E1028,,Active,,
E0963,Ganesh bin Hassan,Sales,Sales Executive,2014-01-11,E0952,,Active,,
E0964,Jun Hao Anak Jelani,Sales,Sales Executive,2018-11-07,E1105,,Active,,
E0965,Kavitha Nair,Sales,Sales Executive,2020-02-04,E0976,,Active,,
E0966,Amirul Kumar,Sales,Sales Executive,2019-11-17,E1012,2026-04-13,Terminated,,
E0967,Ganesh Kumar,Sales,Sales Executive,2025-04-11,E1012,,Active,,
E0968,Farah Chong,Sales,Sales Executive,2018-06-15,E1017,,Active,,
E0969,Priya binti Omar,Sales,Sales Executive,2017-12-07,E1033,,Active,,
E0970,Nadia Anak Jelani,Sales,Sales Executive,2026-02-23,E1021,,Active,,
E0971,Rachel Anak Jelani,Sales,Sales Executive,2018-12-29,E1063,,Active,,
E0972,Deepa bin Rahman,Sales,Sales Executive,2024-07-30,E1087,,Active,,
E0973,Yee Han Fernandez,Sales,Sales Executive,2013-01-23,E0986,2025-12-11,Terminated,,
E0974,Siew Mun bin Hassan,Sales,Sales Executive,2016-09-30,E1088,,Active,,
E0975,Nadia Nair,Sales,Sales Executive,2025-03-11,E1046,,Active,,
E0976,Syafiq binti Yusof,Sales,Sales Executive,2026-03-03,E1026,2026-06-22,Terminated,,
E0977,Mei Yee Wong,Sales,Sales Executive,2016-05-17,E0995,,Active,,
E0978,Deepa Kumar,Sales,Sales Executive,2015-02-26,E1024,,Active,,
E0979,Syafiq binti Omar,Sales,Sales Executive,2024-08-25,E0960,,Active,,
E0980,Michelle bin Hassan,Sales,Sales Executive,2013-02-16,E1093,2025-12-16,Terminated,,
E0981,Amirul Ng,Sales,Sales Executive,2018-08-26,E0992,,Active,,
E0982,Kavitha Lee,Sales,Sales Executive,2016-09-06,E0956,,Active,,
E0983,Farah Lee,Sales,Sales Executive,2019-02-25,E0942,,Active,,
E0984,Izzati binti Yusof,Sales,Sales Executive,2015-09-24,E1104,2026-04-04,Terminated,,
E0985,Hafiz Menon,Sales,Sales Executive,2021-10-05,E0977,,Active,,
E0986,Ganesh Menon,Sales,Sales Executive,2020-12-17,E1055,,Active,,
E0987,Hakim Anak Jelani,Sales,Sales Executive,2025-08-17,E1001,,Active,,
E0988,Deepa Fernandez,Sales,Sales Executive,2017-09-06,E1030,,Active,,
E0989,Firdaus Tan,Sales,Sales Executive,2015-05-23,E0977,,Active,,
E0990,Ganesh Anak Jelani,Sales,Sales Executive,2023-09-03,E1097,2024-11-08,Terminated,,
E0991,Izzati Raj,Sales,Sales Executive,2023-11-21,E0958,,Active,,
E0992,Amirul Chong,Sales,Sales Executive,2012-07-11,E1060,,Active,,
E0993,Priya Kumar,Sales,Sales Executive,2012-04-27,E1048,,Active,,
E0994,Deepa Anak Jelani,Sales,Sales Executive,2018-06-10,E0970,,Active,,
E0995,Zahra Wong,Sales,Sales Executive,2021-04-04,E0997,,Active,,
E0996,Ahmad Lee,Sales,Sales Executive,2018-11-10,E1083,,Active,,
E0997,Yee Han Wong,Sales,Sales Executive,2024-04-06,E1009,2024-09-30,Terminated,,
E0998,Wei Ling bin Rahman,Sales,Sales Executive,2022-03-07,E1081,,Active,,
E0999,Arun Pillai,Sales,Sales Executive,2014-06-14,E0992,,Active,,
E1000,Izzati Fernandez,Sales,Sales Executive,2021-07-10,E0989,,Active,,
E1001,Rachel binti Yusof,Sales,Sales Executive,2025-04-19,E0992,,Active,,
E1002,Michelle bin Abdullah,Sales,Sales Executive,2020-11-20,E1076,2023-03-30,Terminated,,
E1003,Arun Menon,Sales,Sales Executive,2016-12-24,E1102,,Active,,
E1004,Priya binti Yusof,Sales,Sales Executive,2016-05-30,E0946,,Active,,
E1005,Suresh binti Yusof,Sales,Sales Executive,2018-05-12,E1068,,Active,,
E1006,Amirul Lim,Sales,Sales Executive,2023-04-22,E0948,,Active,,
E1007,Deepa Wong,Sales,Sales Executive,2021-02-20,E1022,,Active,,
E1008,Siew Mun Lee,Sales,Sales Executive,2022-04-20,E0986,,Active,,
E1009,Arun Nair,Sales,Sales Executive,2013-08-15,E1040,2025-10-30,Terminated,,
E1010,Aisyah Pillai,Sales,Sales Executive,2019-12-18,E0980,2026-06-15,Terminated,,
E1011,Hakim Lee,Sales,Sales Executive,2016-02-17,E1102,,Active,,
E1012,Aisyah Chong,Sales,Sales Executive,2021-10-11,E1046,2021-12-13,Terminated,,
E1013,Aisyah Chong,Sales,Sales Executive,2017-11-23,E1032,,Active,,
E1014,Firdaus Fernandez,Sales,Sales Executive,2021-06-26,E1017,2022-11-07,Terminated,,
E1015,Adrian bin Rahman,Sales,Sales Executive,2018-06-07,E1034,,Active,,
E1016,Ahmad binti Omar,Sales,Sales Executive,2014-10-20,E1070,,Active,,
E1017,Hafiz Nair,Sales,Sales Executive,2015-05-29,E1065,,Active,,
E1018,Arun Lim,Sales,Sales Executive,2015-09-02,E1019,,Active,,
E1019,Chee Keong bin Abdullah,Sales,Sales Executive,2022-03-18,E0984,,Active,,
E1020,Zahra bin Rahman,Sales,Sales Executive,2023-08-31,E1081,,Active,,
E1021,Arun Menon,Sales,Sales Executive,2020-07-19,E1010,,Active,,
E1022,Jun Hao Tan,Sales,Sales Executive,2016-08-11,E0970,2026-02-25,Terminated,,
E1023,Priya Fernandez,Sales,Sales Executive,2015-03-05,E1042,,Active,,
E1024,Suresh Chong,Sales,Sales Executive,2016-04-05,E1074,,Active,,
E1025,Deepa Pillai,Sales,Sales Executive,2019-05-09,E0983,,Active,,
E1026,Ganesh Lee,Sales,Sales Executive,2013-03-28,E0959,2021-04-12,Terminated,,
E1027,Daniel binti Omar,Sales,Sales Executive,2025-10-17,E0988,,Active,,
E1028,Michelle Fernandez,Sales,Sales Executive,2013-11-20,E1026,,Active,,
E1029,Jun Hao Kumar,Sales,Sales Executive,2020-05-09,E1099,2025-11-11,Terminated,,
E1030,Suresh Raj,Sales,Sales Executive,2025-12-28,E0977,,Active,,
E1031,Hafiz Kumar,Sales,Sales Executive,2015-10-21,E0961,,Active,,
E1032,Deepa Menon,Sales,Sales Executive,2017-03-27,E1066,2025-07-11,Terminated,,
E1033,Ahmad Pillai,Sales,Sales Executive,2019-01-29,E1044,,Active,,
E1034,Deepa Wong,Sales,Sales Executive,2021-05-08,E0973,,Active,,
E1035,Chee Keong Lim,Sales,Sales Executive,2018-10-12,E0967,,Active,,
E1036,Suresh bin Hassan,Sales,Sales Executive,2025-12-15,E1092,,Active,,
E1037,Izzati Fernandez,Sales,Sales Executive,2013-06-14,E0993,,Active,,
E1038,Chee Keong Kumar,Sales,Sales Executive,2018-08-21,E1055,,Active,,
E1039,Aisyah Wong,Sales,Sales Executive,2026-04-19,E0988,,Active,,
E1040,Farah Nair,Sales,Sales Executive,2015-01-15,E0967,2021-06-24,Terminated,,
E1041,Izzati Wong,Sales,Sales Executive,2018-01-20,E0944,,Active,,
E1042,Nadia binti Yusof,Sales,Sales Executive,2018-12-24,E0965,,Active,,
E1043,Firdaus Wong,Sales,Sales Executive,2015-05-03,E1099,,Active,,
E1044,Kavitha binti Omar,Sales,Sales Executive,2017-04-04,E1072,,Active,,
E1045,Amirul Fernandez,Sales,Sales Executive,2013-06-17,E0986,,Active,,
E1046,Kai Xin Pillai,Sales,Sales Executive,2019-08-07,E1099,2022-10-14,Terminated,,
E1047,Izzati bin Abdullah,Sales,Sales Executive,2016-01-28,E1071,,Active,,
E1048,Zahra Menon,Sales,Sales Executive,2012-04-10,E1026,,Active,,
E1049,Syafiq Nair,Sales,Sales Executive,2017-08-04,E1102,2022-01-10,Terminated,,
E1050,Adrian binti Yusof,Sales,Sales Executive,2014-12-27,E1011,,Active,,
E1051,Yee Han Ng,Sales,Sales Executive,2013-02-19,E1084,,Active,,
E1052,Arun Pillai,Sales,Sales Executive,2023-01-25,E0987,,Active,,
E1053,Zahra Nair,Sales,Sales Executive,2013-12-28,E0987,,Active,,
E1054,Michelle Anak Jelani,Sales,Sales Executive,2020-06-29,E0993,2021-02-16,Terminated,,
E1055,Kai Xin binti Omar,Sales,Sales Executive,2021-02-08,E1098,,Active,,
E1056,Wei Ling Chong,Sales,Sales Executive,2014-08-03,E1074,,Active,,
E1057,Mei Yee binti Ismail,Sales,Sales Executive,2026-04-08,E0958,,Active,,
E1058,Suresh Lim,Sales,Sales Executive,2015-06-15,E1060,,Active,,
E1059,Zahra binti Ismail,Sales,Sales Executive,2012-03-24,E1011,,Active,,
E1060,Amirul bin Rahman,Sales,Sales Executive,2026-01-29,E1069,,Active,,
E1061,Kai Xin Ng,Sales,Sales Executive,2012-01-10,E1035,,Active,,
E1062,Daniel binti Omar,Sales,Sales Executive,2022-01-04,E0998,,Active,,
E1063,Zahra Pillai,Sales,Sales Executive,2019-10-25,E1050,,Active,,
E1064,Kai Xin bin Abdullah,Sales,Sales Executive,2021-11-21,E1053,,Active,,
E1065,Izzati Ng,Sales,Sales Executive,2012-03-22,E1029,,Active,,
E1066,Rachel binti Omar,Sales,Sales Executive,2017-11-01,E1052,,Active,,
E1067,Priya Lee,Sales,Sales Executive,2015-08-21,E0955,,Active,,
E1068,Mei Yee Anak Jelani,Sales,Sales Executive,2019-06-16,E1071,,Active,,
E1069,Siew Mun binti Ismail,Sales,Sales Executive,2020-08-16,E0948,2024-03-27,Terminated,,
E1070,Hafiz Raj,Sales,Sales Executive,2026-05-27,E1009,,Active,,
E1071,Aisyah Chong,Sales,Sales Executive,2014-03-14,E0953,,Active,,
E1072,Priya Kumar,Sales,Sales Executive,2013-08-27,E0973,,Active,,
E1073,Zahra Lim,Sales,Sales Executive,2013-02-02,E0984,2021-09-06,Terminated,,
E1074,Suresh Wong,Sales,Sales Executive,2012-10-24,E1064,,Active,,
E1075,Aisyah Tan,Sales,Sales Executive,2024-06-16,E1072,,Active,,
E1076,Deepa Kumar,Sales,Sales Executive,2022-02-22,E1047,,Active,,
E1077,Kavitha Pillai,Sales,Sales Executive,2016-06-16,E1064,2026-02-10,Terminated,,
E1078,Deepa binti Ismail,Sales,Sales Executive,2019-01-23,E1102,,Active,,
E1079,Nurul Lee,Sales,Sales Manager,2024-10-14,E0958,,Active,,
E1080,Hakim bin Abdullah,Sales,Sales Manager,2018-05-08,E1048,,Active,,
E1081,Hakim Menon,Sales,Sales Manager,2019-05-20,E1047,,Active,,
E1082,Izzati Pillai,Sales,Sales Manager,2012-12-28,E1002,,Active,,
E1083,Syafiq Menon,Sales,Sales Manager,2017-10-21,E1105,2024-03-06,Terminated,,
E1084,Priya Tan,Sales,Sales Manager,2019-08-28,E1041,,Active,,
E1085,Priya Wong,Sales,Sales Manager,2021-06-17,E0939,,Active,,
E1086,Arun binti Omar,Sales,Sales Manager,2015-09-07,E0959,,Active,,
E1087,Adrian bin Abdullah,Sales,Sales Manager,2020-01-31,E0942,,Active,,
E1088,Yee Han Wong,Sales,Sales Manager,2018-09-11,E0949,2022-02-27,Terminated,,
E1089,Nurul Raj,Sales,Sales Manager,2023-01-07,E0959,,Active,,
E1090,Wei Ling Lee,Sales,Sales Manager,2013-09-22,E0999,,Active,,
E1091,Ganesh Nair,Sales,Sales Manager,2016-05-11,E1063,,Active,,
E1092,Deepa Nair,Sales,Sales Manager,2024-10-14,E1057,2025-09-05,Terminated,,
E1093,Ahmad Wong,Sales,Sales Manager,2020-01-11,E1087,,Active,,
E1094,Suresh binti Ismail,Sales,Sales Manager,2016-06-26,E0945,,Active,,
E1095,Daniel Fernandez,Sales,Sales Manager,2018-06-27,E0966,,Active,,
E1096,Adrian bin Abdullah,Sales,Executive,2025-10-31,E0968,,Active,Sales Manager,2025-09-10
E1097,Zahra Wong,Sales,Sales Manager,2016-05-20,E1030,,Active,,
E1098,Arun Lim,Sales,Sales Manager,2013-06-08,E1042,2025-08-26,Terminated,,
E1099,Kai Xin Nair,Sales,Sales Manager,2025-10-12,E1097,,Active,,
E1100,Farah Tan,Sales,Executive,2022-10-27,E1058,,Active,,
E1101,Li Wen Anak Jelani,Sales,Executive,2014-05-30,E1039,,Active,,
E1102,Rachel Pillai,Sales,Executive,2014-08-13,E1067,2026-03-02,Terminated,,
E1103,Rachel binti Ismail,Sales,Executive,2018-12-14,E0975,,Active,,
E1104,Ahmad Wong,Sales,Executive,2020-06-17,E1056,,Active,,
E1105,Ahmad Nair,Sales,Sales Manager,2019-06-29,E0953,,Active,Executive,2025-09-05
E1106,Farah Ng,Sales,Executive,2013-06-14,E1040,,Active,,
E1107,Chee Keong Raj,Legal,Legal Counsel,2022-09-18,E1119,,Active,,
E1108,Ahmad bin Abdullah,Legal,Legal Counsel,2021-10-15,E1110,,Active,,
E1109,Rachel binti Yusof,Legal,Legal Counsel,2021-04-20,E1120,2026-04-06,Terminated,,
E1110,Kai Xin binti Yusof,Legal,Legal Counsel,2017-08-19,E1117,,Active,,
E1111,Amirul Raj,Legal,Legal Counsel,2012-10-20,E1118,,Active,,
E1112,Ahmad bin Abdullah,Legal,Legal Counsel,2014-07-21,E1108,2021-09-13,Terminated,,
E1113,Siew Mun Wong,Legal,Legal Counsel,2024-05-22,E1120,,Active,,
E1114,Wei Ling Fernandez,Legal,Legal Counsel,2013-07-13,E1110,,Active,,
E1115,Aisyah binti Omar,Legal,Legal Counsel,2022-09-09,E1113,,Active,,
E1116,Firdaus Anak Jelani,Legal,Legal Counsel,2013-07-20,E1110,2025-11-08,Terminated,,
E1117,Chee Keong bin Rahman,Legal,Legal Counsel,2021-09-28,E1111,,Active,,
E1118,Kavitha Kumar,Legal,Legal Counsel,2014-04-11,E1114,,Active,,
E1119,Syafiq bin Rahman,Legal,Legal Counsel,2017-08-23,E1117,,Active,,
E1120,Yee Han Fernandez,Legal,Legal Counsel,2013-08-31,E1111,,Active,,
E1121,Nurul Tan,Facilities,Facilities Staff,2012-03-24,E0001,2025-12-25,Terminated,,
E1122,Jun Hao Wong,Facilities,Facilities Staff,2012-04-02,E1121,,Active,,
E1123,Li Wen bin Rahman,Facilities,Facilities Staff,2013-05-04,E1121,,Active,,
E1124,Ganesh Chong,Facilities,Facilities Staff,2016-02-17,E1121,,Active,,
E1125,Nadia Nair,Facilities,Facilities Staff,2024-07-31,E1121,,Active,,
E1126,Suresh bin Rahman,Facilities,Facilities Staff,2015-08-14,E1121,,Active,,
E1127,Adrian Raj,Facilities,Facilities Staff,2015-01-14,E1121,,Active,,
E1128,Jun Hao bin Abdullah,Facilities,Facilities Staff,2025-08-11,E1121,,Active,,
E1129,Hakim bin Rahman,Facilities,Facilities Staff,2017-11-16,E1121,,Active,,
E1130,Arun Wong,Facilities,Facilities Staff,2014-08-31,E1121,2024-01-19,Terminated,,
E1131,Siew Mun bin Hassan,Facilities,Facilities Staff,2019-04-24,E1121,,Active,,
E1132,Amirul Wong,Facilities,Facilities Staff,2013-11-11,E1121,2021-10-20,Terminated,,
E1133,Arun Nair,Facilities,Facilities Staff,2021-03-18,E1121,2025-07-07,Terminated,,
E1134,Syafiq binti Omar,Facilities,Facilities Staff,2017-01-17,E1121,2020-09-04,Terminated,,
E1135,Farah Ng,Facilities,Facilities Staff,2021-07-07,E1121,2023-11-08,Terminated,,
E1136,Adrian Nair,Facilities,Facilities Staff,2024-07-09,E1121,,Active,,
E1137,Aisyah Wong,Facilities,Facilities Staff,2016-05-16,E1121,2025-12-31,Terminated,,
E1138,Kavitha bin Abdullah,Facilities,Facilities Staff,2012-11-22,E1121,2024-05-07,Terminated,,
E1139,Zahra Wong,Facilities,Facilities Staff,2024-10-25,E1121,,Active,,
E1140,Kai Xin bin Hassan,Facilities,Facilities Staff,2017-09-17,E1121,,Active,,
E1141,Farah Chong,Facilities,Facilities Staff,2022-06-27,E1121,2026-04-24,Terminated,,
E1142,Zahra bin Rahman,Facilities,Facilities Staff,2018-05-14,E1121,,Active,,
E1143,Suresh Wong,Facilities,Facilities Staff,2017-04-13,E1121,2026-01-23,Terminated,,
E1144,Adrian Ng,Facilities,Facilities Staff,2015-08-26,E1121,,Active,,
E1145,Chee Keong Anak Jelani,Facilities,Facilities Staff,2022-08-27,E1121,2024-05-09,Terminated,,
E1146,Deepa Chong,Facilities,Facilities Staff,2016-09-25,E1121,,Active,,
E1147,Kavitha Kumar,Facilities,Facilities Staff,2015-03-28,E1121,,Active,,
E1148,Aisyah Menon,Facilities,Facilities Staff,2021-11-29,E1121,,Active,,
E1149,Hakim binti Omar,Facilities,Facilities Staff,2022-01-08,E1121,,Active,,
E1150,Siew Mun Raj,Facilities,Facilities Staff,2018-05-23,E1121,2026-06-08,Terminated,,
E1151,Firdaus Nair,Facilities,Facilities Staff,2025-01-24,E1121,,Active,,
E1152,Hafiz Chong,Facilities,Facilities Staff,2026-03-09,E1121,,Active,,
E1153,Jun Hao binti Yusof,Facilities,Facilities Staff,2024-01-04,E1121,,Active,,
E1154,Nadia Wong,Facilities,Facilities Staff,2026-01-15,E1121,,Active,,
E1155,Aisyah Anak Jelani,Facilities,Facilities Staff,2014-08-11,E1121,,Active,,
E1156,Rachel Fernandez,Facilities,Facilities Staff,2020-05-03,E1121,,Active,,
E1157,Izzati binti Ismail,Facilities,Facilities Staff,2015-05-17,E1121,,Active,,
E1158,Ahmad binti Yusof,Facilities,Facilities Staff,2019-09-06,E1121,,Active,,
E1159,Wei Ling bin Hassan,Facilities,Facilities Staff,2025-08-06,E1121,,Active,,
E1160,Syafiq Pillai,Facilities,Facilities Staff,2017-08-16,E1121,2026-04-17,Terminated,,
E1161,Nurul Menon,Facilities,Facilities Staff,2012-11-17,E1121,2024-03-05,Terminated,,
E1162,Zahra binti Ismail,Facilities,Facilities Staff,2017-11-07,E1121,,Active,,
E1163,Priya binti Omar,Facilities,Facilities Staff,2018-04-27,E1121,,Active,,
E1164,Deepa bin Hassan,Facilities,Facilities Staff,2018-07-09,E1121,,Active,,
E1165,Izzati binti Omar,Facilities,Facilities Staff,2023-12-19,E1121,,Active,,
E1166,Ganesh Wong,Facilities,Facilities Staff,2012-04-01,E1121,,Active,,
E1167,Rachel binti Yusof,Facilities,Facilities Staff,2023-05-26,E1121,,Active,,
E1168,Nurul binti Yusof,Facilities,Facilities Staff,2015-01-15,E1121,2021-09-18,Terminated,,
E1169,Kai Xin Lee,Facilities,Facilities Staff,2022-06-23,E1121,,Active,,
E1170,Amirul Raj,Facilities,Facilities Staff,2013-01-14,E1121,2023-10-01,Terminated,,
E1171,Suresh Wong,Facilities,Facilities Staff,2017-05-16,E1121,,Active,,
E1172,Firdaus Ng,Facilities,Facilities Staff,2023-09-20,E1121,,Active,,
E1173,Siew Mun Menon,Facilities,Facilities Staff,2012-02-24,E1121,,Active,,
E1174,Deepa Lim,Facilities,Facilities Staff,2015-07-31,E1121,,Active,,
E1175,Chee Keong Tan,Facilities,Facilities Staff,2012-08-15,E1121,,Active,,
E1176,Daniel Tan,Facilities,Facilities Staff,2012-10-07,E1121,2025-08-28,Terminated,,
E1177,Yee Han bin Abdullah,Facilities,Facilities Staff,2017-09-20,E1121,,Active,,
E1178,Daniel Wong,Facilities,Facilities Staff,2016-03-16,E1121,,Active,,
E1179,Li Wen binti Ismail,Facilities,Facilities Staff,2022-09-07,E1121,,Active,,
E1180,Daniel Pillai,Facilities,Facilities Staff,2012-03-25,E1121,2023-08-15,Terminated,,
E1181,Chee Keong Wong,Facilities,Facilities Staff,2018-10-19,E1121,,Active,,
E1182,Nurul Ng,Facilities,Facilities Staff,2024-03-06,E1121,,Active,,
E1183,Farah Raj,Facilities,Facilities Staff,2026-01-31,E1121,,Active,,
E1184,Kai Xin Pillai,Facilities,Facilities Staff,2013-08-11,E1121,2022-07-11,Terminated,,
E1185,Hafiz bin Rahman,Facilities,Facilities Staff,2013-11-12,E1121,,Active,,
E1186,Hakim Anak Jelani,Facilities,Facilities Staff,2013-12-15,E1121,,Active,,
E1187,Zahra binti Ismail,Facilities,Facilities Staff,2023-10-09,E1121,,Active,,
E1188,Mei Yee Kumar,Facilities,Facilities Staff,2026-05-31,E1121,,Active,,
E1189,Aisyah Menon,Facilities,Facilities Staff,2021-02-15,E1121,,Active,,
E1190,Li Wen Nair,Facilities,Facilities Staff,2019-01-21,E1121,2026-01-22,Terminated,,
E1191,Nurul Lim,Facilities,Facilities Staff,2025-01-05,E1121,,Active,,
E1192,Arun Tan,Facilities,Facilities Staff,2017-01-10,E1121,,Active,,
E1193,Amirul Lee,Facilities,Facilities Staff,2014-09-03,E1121,2024-02-07,Terminated,,
E1194,Farah Kumar,Facilities,Facilities Staff,2021-07-09,E1121,,Active,,
E1195,Jun Hao Lim,Facilities,Facilities Staff,2022-09-27,E1121,,Active,,
E1196,Farah Lim,Facilities,Facilities Staff,2019-11-03,E1121,,Active,,
E1197,Firdaus Pillai,Facilities,Facilities Staff,2014-10-26,E1121,,Active,,
E1198,Michelle Anak Jelani,Facilities,Facilities Staff,2023-08-24,E1121,,Active,,
E1199,Nurul Raj,Facilities,Facilities Staff,2013-12-25,E1121,2025-10-09,Terminated,,
E1200,Nurul bin Hassan,Facilities,Facilities Staff,2025-06-18,E1121,,Active,,
E1201,Kai Xin Kumar,Facilities,Facilities Staff,2019-11-17,E1121,,Active,,
E1202,Siew Mun Pillai,Facilities,Facilities Staff,2022-12-10,E1121,,Active,,
E1203,Firdaus binti Omar,Facilities,Facilities Staff,2018-07-31,E1121,,Active,,
E1204,Ganesh binti Omar,Facilities,Facilities Staff,2020-08-10,E1121,,Active,,
